userid	cond	rnd	qnum	store1a	store1b	store1c	store1d	store2a	store2b	store2c	store2d	store3a	store3b	store3c	store3d	store4a	store4b	store4c	store4d	tlag	tlog	cor	choice
1216	1	3	3	56.51	105.52	54.31	104.94	57.45	111.32	52.91	110.41	58.77	101.87	55.51	113.07	55.97	106.55	46.66	103.86	656	6.486160789	1	4
1216	1	3	4	19.87	20.33	43.07	60.99	10.25	22.77	38.08	55.73	19.58	14.97	50.17	53.44	22.9	10.38	48.46	54.14	1046	6.952728645	1	2
1216	1	3	5	21.48	76.57	101.2	73.43	25.99	65.81	102.07	80.49	20.79	66.86	98.39	75.83	25.48	62.22	98.83	83.56	779	6.658011046	1	3
1216	1	3	6	25.81	70.68	22.55	94.14	25.02	67.9	25.86	88.83	19.15	68.49	8.78	89.16	29.34	69.04	16.52	78.29	777	6.65544035	1	3
1216	1	3	7	34.41	114.07	55.1	16.39	34.05	122.72	53.84	17.54	39	118.34	54.61	26.23	42.98	116.58	50.21	29.65	1318	7.183870715	1	1
1216	1	3	8	89.19	79.09	66.68	93.26	93.36	86.12	63.47	94.48	89.51	88.25	73.5	92.14	94.95	85.21	68.14	92.53	760	6.633318433	1	1
1216	1	3	9	54.51	19.93	99.65	111.1	62.95	27.06	93.99	112	56.84	24.47	102.08	107.79	56.04	30.92	102.83	108.81	583	6.368187186	1	1
1216	1	3	10	44.43	68.57	30.57	27.97	39.78	63.55	26.13	25.43	31.33	63.49	35.71	18.26	36.5	71.24	30.79	25.86	568	6.342121419	1	3
1216	1	4	1	22.87	56.81	58.77	65.11	25.78	51	58.53	71.64	22.21	48.15	56.21	60.59	31.72	44.22	55.4	64.49	464	6.139884552	1	3
1216	1	4	2	32.62	32.77	77.45	65.92	28.2	36.62	64.73	55.74	34.89	31.71	64.54	59.56	28.81	33.08	72.06	63.95	772	6.64898455	1	2
1216	1	4	3	52.81	46.17	75.27	98.7	43.76	43.97	78.79	100.25	42.69	40.84	71.23	99.4	49.27	35.87	76.35	101.8	544	6.298949247	1	3
1216	1	4	4	54.72	22	56.18	21.55	56.88	20.32	59.04	26.8	53.67	27.58	59.51	27.78	53.33	21.9	54.89	34.21	877	6.776506992	0	4
1216	1	4	5	27.46	73.71	21.5	39.92	37.06	72.64	28.44	35.58	28.23	84.88	24.46	32.15	38.76	82.65	31.42	38.38	1203	7.092573716	1	1
1216	1	4	6	40.13	24.08	64.53	69.99	29.04	28.46	67.2	68.81	31.23	37.58	67.69	73.23	43.07	32.7	71.42	76.08	1201	7.090909822	1	2
1216	1	4	7	38.99	71.19	30.32	77.17	39.99	71.89	32.5	79.15	39.25	68.28	27.02	73.46	40.71	65.67	31.87	81.99	750	6.620073207	1	3
1216	1	4	8	79.72	49.35	60.31	39.48	81.69	54.5	63.16	33.14	74.71	48.31	53.16	40.39	75.26	55.18	55.86	37.18	871	6.769641977	1	3
1216	1	4	9	58.51	45.03	16.04	76.03	55.75	41.29	17.37	69.66	53.11	43.7	19.44	75.17	56.61	50.74	22.36	67.57	698	6.548219103	1	2
1223	1	1	1	99.1	78.16	58.37	35.81	97.08	73.63	70.25	36.94	105.55	74.72	64.02	36.44	100.61	76.46	54.88	30.89	56	4.025351691	0	3
1223	1	1	2	52.78	61.72	21.69	75.9	55.82	58.33	24.48	80.95	50.22	58.39	19.58	77.97	63.64	60.98	18.72	82.62	95	4.553876892	1	3
1223	1	1	3	47.9	48.73	62.17	103.95	50.84	38.05	58	109.88	55.78	40.67	68.81	115.92	60.97	44.75	61.9	111.78	79	4.369447853	0	3
1223	1	1	4	97.8	73.88	55.39	106.66	103.87	81	55.99	105.2	90.87	85.8	65.03	109.01	96.61	80.5	54.39	106.86	97	4.574710979	0	3
1223	1	1	5	49.82	31.21	62.9	111.47	51.89	35.97	60.91	110.35	50.61	29.83	60.11	109.2	54.35	34.06	67.94	110.85	89	4.48863637	1	3
1223	1	1	6	32.5	40.04	101.99	55.02	24.34	28.31	112.2	59.24	23.82	36.62	114.12	60.17	22.87	30.32	103.75	59.7	79	4.369447853	0	3
1223	1	1	7	67.74	95.94	100.37	36.59	65.25	100.84	100.94	29.69	65.17	98.77	100.02	20.74	68	94.13	87.19	25.72	87	4.465908119	0	2
1223	1	1	8	98	116.63	55.81	26.54	102.47	109.82	61.55	31.79	92.41	113.54	53.39	23.29	99.88	116.26	47.46	26.07	92	4.521788577	1	3
1223	1	1	9	50.48	32.95	112.87	109.74	49.85	25.83	116.48	111.45	46.52	33.79	105.06	107.23	45.12	34.35	112.31	106.17	78	4.356708827	1	3
1223	1	1	10	74.33	74.78	52.58	104	74.41	79.78	45.89	88.73	70.93	73.93	52.84	97.39	64.05	88.82	57.66	98.12	96	4.564348192	1	2
1223	1	1	11	92.8	21.97	77.11	33.52	88.57	23.78	72.37	31.36	83.67	20.85	66.19	37.51	84.85	23.82	74.37	34.18	79	4.369447853	0	2
1223	1	1	12	60.46	30.29	79.47	97.34	67.27	27.12	80.55	93.13	64.6	29.85	75.9	88.66	68.75	23.17	75.88	85.18	93	4.532599493	0	3
1223	1	1	13	35.38	32.38	88.22	32.74	38.23	27.21	79.87	37.35	47.57	25.6	88.79	32.64	42.24	31.31	82.91	43.94	106	4.663439094	1	2
1223	1	1	14	106.3	23.66	77.11	113.7	119.09	15.48	84.24	105.27	105.6	18.04	75.42	110.48	104.25	19.2	83.13	113.75	93	4.532599493	0	2
1223	1	1	15	14.86	93.29	59.8	54.36	9.6	98.34	56.71	59.52	13.09	93.38	54.72	55.84	18.31	105.29	55.88	61.79	85	4.442651257	1	3
1223	1	1	16	90.71	50.09	17.55	17.41	88.83	53.15	29.16	12.58	93	49.95	23.71	23.45	89.78	51.46	31.82	17.54	87	4.465908119	0	2
1223	1	1	17	93.8	33.48	23.87	17.57	87.35	39.08	17.02	20.17	89.05	29.22	22.23	22.54	90	23.92	9.67	16.28	80	4.382026635	0	3
1223	1	1	18	91.48	89.43	44.27	49.99	96.42	93.14	50.92	39.71	102.87	91.7	42.52	45.31	103.5	89.19	45.83	47.45	92	4.521788577	0	3
1223	1	1	19	90.72	31.41	30.88	43.72	90.13	31.02	31.39	43.77	90.21	27.85	18.03	50.34	78.19	35.03	17.12	48.14	122	4.804021045	0	2
1223	1	1	20	73.32	36.26	110.2	70.12	82.69	43.13	108.56	68.49	78.16	44.09	103.02	71.03	82.52	46.35	110.45	61.53	89	4.48863637	0	4
1223	1	1	21	100.05	45.23	59.74	16.35	100.5	55.44	56.84	27.01	97.26	53.66	57.28	19.05	107.69	46.17	67.51	20.3	98	4.584967479	0	2
1223	1	1	22	107.89	79.82	37.71	53.71	109.44	75.49	34.58	57.92	108.79	82.62	35.83	62.74	104.86	71.54	24.43	55.07	80	4.382026635	0	1
1223	1	1	23	62.18	42.79	97.77	61.19	56.97	43.3	98.82	68.72	56.84	40.75	93.56	60.63	57.27	44.53	96.53	67.85	83	4.418840608	0	2
1223	1	1	24	93.81	94.05	68.61	103.83	89.39	97.29	74.92	104.22	85.61	97.49	74.99	109.77	87.5	88.09	67.94	110.5	94	4.543294782	0	3
1223	1	1	25	83.42	21.62	70.74	26.17	73.98	25.26	71.25	19.98	71.51	32.89	68.89	29.26	79.62	27.03	66.34	28.1	136	4.912654886	0	3
1223	1	1	26	48.6	77.56	36.13	40.74	46.21	70.28	38.92	30.76	40.4	73.56	38	38.63	46.37	73.98	32.61	27.47	97	4.574710979	1	4
1223	1	1	27	106.04	108.93	102.87	101.4	107.91	101.66	92.44	103.99	99.77	103.56	103.72	111.3	101.36	100.27	105.53	110.53	102	4.624972813	1	2
1223	1	1	28	58.74	23.68	74.94	51.89	64.49	20.88	69.4	48.13	55.9	20.39	75.79	53.02	52.29	21.91	67.47	52.8	98	4.584967479	0	1
1223	1	1	29	78.21	31.63	56.81	39.17	77.08	32.53	65.17	36.19	76.08	35.9	56.96	35.29	71.07	30.51	57.1	36.81	92	4.521788577	0	3
1223	1	1	30	21.64	110.39	93.17	91.92	19.76	110.23	92.6	94.09	25.76	112.24	92.72	103.83	21.07	109.24	89.03	90.52	81	4.394449155	0	3
1223	1	1	31	40.09	86.3	99.63	93.95	41.74	87.59	106.66	104.17	40.8	82.77	105.94	101.97	49.26	83.73	108.53	90.79	89	4.48863637	0	4
1223	1	1	32	95.66	50.38	12.37	22.66	88.52	54.13	18.18	23.59	84.59	58.03	16.59	29.13	83.42	48.04	11.21	31.81	166	5.111987788	0	3
1223	1	1	33	53.72	59.24	42.86	92.43	64.1	56.24	48.54	97.75	60.27	56.68	46.42	94.25	68.35	55.57	51.7	98.52	144	4.9698133	0	2
1223	1	1	34	110.07	31.03	47.53	83.12	108.16	23.08	49.28	88.77	95.92	31.39	46.65	84.2	107.02	25.05	47.37	85.07	99	4.59511985	0	2
1223	1	1	35	103.13	86.4	82.46	83.46	108.27	77.57	86.9	78.89	96.73	89.85	82.63	77.25	102.75	81.39	92.96	78.23	93	4.532599493	0	2
1223	1	1	36	95.11	54.4	107.07	69.5	87.04	52.27	102.44	68.95	92.22	50.64	103.57	71.48	86.45	51.71	100.32	65.87	78	4.356708827	0	2
1223	1	1	37	22.24	23.45	66.82	48.08	24.33	20.36	76.26	51.77	18.38	24.2	77.2	48.25	28.76	26.21	83.07	50.34	84	4.430816799	0	2
1223	1	1	38	51.93	107.24	82.87	55.2	54.44	111.57	87.65	60.65	54.91	108.76	89.47	60.61	57.25	104.15	86.3	56.98	90	4.49980967	0	2
1223	1	1	39	34.95	35.71	66.78	29.52	28.29	43.08	49.58	32.74	27.35	41.3	49.22	26.74	28.64	44.75	51.24	27.47	108	4.682131227	1	3
1223	1	1	40	92.64	100.97	90.22	70.78	100.59	105.53	98.34	67.56	94.33	103.45	97.9	68.41	95.91	113.17	94.98	68.35	89	4.48863637	1	1
1223	1	1	41	85.08	58.23	15.61	93.21	92.08	63.89	18.26	90.36	89.71	62.45	24.21	84.39	90.58	71.41	15.13	94.4	110	4.700480366	0	3
1223	1	1	42	90.27	41.73	107.86	104.01	86.65	43.42	101.38	110.59	83.78	37.07	97.84	108.91	89.83	44.28	99.49	107.11	94	4.543294782	0	2
1223	1	1	43	16.36	115.71	59.01	26.76	23.59	110.62	52.13	35.35	15.46	108.6	54.13	35.06	8.72	110.29	50.8	38.11	119	4.779123493	0	2
1223	1	1	44	78.8	30.32	27.97	19.85	74.72	29.16	27.06	17.8	81.48	26.7	35.74	23.29	77.36	27.65	36.37	27.6	90	4.49980967	0	4
1223	1	1	45	102.51	62.57	75.14	19.95	96.64	50.8	79.47	20.63	108.55	60.41	77.38	24.8	103.12	65.16	72.79	17.78	100	4.605170186	0	1
1223	1	1	46	13.14	52.25	36.17	50.43	17.84	51.37	39.13	54.46	20.59	64.07	45.45	49.96	17.79	68.16	45.61	61.32	94	4.543294782	1	1
1223	1	1	47	69.16	72.89	36.58	14.78	70.98	71.66	26.98	21.31	66.86	68.23	28.78	21.82	69.79	69.49	34.05	24.77	100	4.605170186	0	2
1223	1	1	48	19.13	57.69	21.51	65.07	15.98	53.38	20.77	63.02	29.2	55.62	28.28	64.48	21.34	55.38	30.65	56.99	100	4.605170186	0	1
1223	1	1	49	33.86	90.45	70.35	75.4	22.3	90.09	69.8	74.69	24.2	92.08	71.62	76.56	18.67	86.43	73.98	72.61	90	4.49980967	0	3
1223	1	1	50	103.57	101.52	46.48	30.3	106.06	103.17	44.58	23.11	100.37	102.48	42.96	29.63	97.18	103.54	46.34	20.48	101	4.615120517	0	2
1223	1	1	51	20.13	28.73	81.91	38.18	22.25	32.69	81.53	30.24	10.34	31.68	77.6	31.63	13.65	28.83	78.42	37.05	82	4.406719247	0	4
1223	1	1	52	34.18	43.31	87.01	39.8	31.92	43.42	82.63	41.57	24.06	40.45	87.68	35.34	43.41	41.59	79	34.87	85	4.442651257	0	2
1223	1	1	53	55.4	80.86	43.15	111.67	58.37	75.73	44.18	119.64	60.96	76.43	46.86	121.81	62.54	79.21	49.63	116	97	4.574710979	1	1
1223	1	1	54	95.63	57.29	88.46	94.48	104.35	51.53	96.41	102.41	107.18	50.03	100.04	88.76	107.05	53.14	96.35	90.43	101	4.615120517	0	2
1223	1	1	55	111.07	109.71	102.42	36.59	114.19	115.19	98.21	46.75	107.7	115.42	98	44.09	117.09	119.8	96.33	49.56	96	4.564348192	1	1
1223	1	1	56	59.5	82.41	55.63	32.4	61.07	79.54	46.83	26.83	51.58	76.42	45.11	34.22	64.09	76.52	47.58	34.61	81	4.394449155	0	4
1223	1	1	57	22.44	67.79	74.47	15.86	19.14	76.72	72.52	17.6	18.13	67.45	78.03	27.63	21.01	62.49	71.66	20.05	90	4.49980967	0	3
1223	1	1	58	34.35	102.29	92.77	48.84	30.75	114.2	88.27	53.21	34.06	109.48	95.37	53.23	39.45	114.71	83.31	52.04	86	4.454347296	0	2
1223	1	1	59	36.78	77.32	28.52	54.6	48.61	85.65	34.45	50.44	45.74	80.96	32.41	43.81	51.91	78.89	35.2	51.92	100	4.605170186	0	3
1223	1	1	60	55.64	75.23	83.56	26.23	52.99	76.94	78.53	27.14	54.33	73.77	78.75	24.49	58.96	75.41	87.58	24.56	104	4.644390899	0	4
1223	1	1	61	43.28	20.21	68.23	100.09	41.91	27.03	57.76	95.68	49.99	24.12	65.04	106.16	41.38	20.26	62.97	101.86	99	4.59511985	1	2
1223	1	1	62	15.78	84.24	71.1	104.23	28.32	83.9	68.85	111.37	29.06	88.54	62.62	103.89	19.41	80.97	57.88	101.18	91	4.510859507	0	1
1223	1	1	63	115.07	108.05	43.66	61.83	110.3	105.56	40.67	55.93	106.25	104.76	48.25	60.41	114.91	107.57	47.45	68.73	80	4.382026635	0	3
1223	1	1	64	108.13	67.01	81.95	69.65	108.23	75.88	83.91	65.86	111.85	67.72	83.77	74.5	118.54	68.48	85.15	78.09	95	4.553876892	0	4
1223	1	1	65	19.21	52.11	21.34	91.47	16.97	45.64	15.81	85.98	11.85	40.43	8.81	94.48	21.96	41.48	17.51	83.57	101	4.615120517	0	2
1223	1	1	66	106.97	35.9	66.11	106.51	115.11	38.38	71.82	97.76	105.23	39.95	60.45	96.6	115	39.67	63.75	98.68	115	4.744932128	0	2
1223	1	1	67	56.71	93.37	114.23	42.88	57.06	91.38	110.28	32.82	56.04	98.32	107.94	38.49	57.89	92.34	120.5	39.6	106	4.663439094	1	2
1223	1	1	68	47.53	27.97	67	106.02	42.32	21.59	64.13	111.37	50.67	18.52	52.34	107.62	36.39	20.98	59.48	103.54	95	4.553876892	0	2
1223	1	1	69	24.52	42.48	103.73	42.11	27.63	36.56	105.59	45.62	20.01	45.36	101.27	44.72	20.03	40.16	98.19	42.26	137	4.919980926	0	1
1223	1	1	70	65.97	44.98	81.48	86.55	74.15	40.37	75.84	98.22	70.6	41.45	82.55	92.21	79.25	43.53	79.59	90.43	104	4.644390899	0	3
1223	1	1	71	25.52	79.78	49.67	47.38	29.69	84.62	39.71	45.73	26.89	78.12	38.9	47.66	27.63	74.67	46.78	49.14	94	4.543294782	0	4
1223	1	1	72	89.39	23.36	59.86	113.69	95.83	24.3	55.38	107.01	88.36	21.4	57.63	112.2	85.06	23.13	58.74	104.29	85	4.442651257	0	3
1223	1	1	73	74.53	55.3	66.33	49.11	80.17	58.75	79.03	46.7	81.76	52.9	75.34	43.98	81.9	55.27	76.93	40.05	85	4.442651257	0	2
1223	1	1	74	115.82	84.23	105.87	90.2	113.5	97.61	104.6	83.62	108.24	85.76	107.58	86.6	120.22	90.28	109.06	87.27	100	4.605170186	1	3
1223	1	1	75	108.29	18.76	92.41	69.92	111.97	21.76	88.39	74.26	115.61	25.65	83.56	72.54	103.95	21.06	81.71	76.96	90	4.49980967	1	4
1223	1	1	76	104.25	73.4	46.7	86.03	104.28	79.24	48.81	91.14	103.46	76.59	43.82	81.61	106.08	80.17	50.09	78.69	79	4.369447853	0	4
1223	1	1	77	35.51	59.55	41.05	104.59	31.9	66.2	29.05	106.33	35.39	72.02	34.94	104.37	34.86	70.8	36.66	114.05	85	4.442651257	0	1
1223	1	1	78	54.58	121.38	72.96	78.32	56.21	112.82	76.75	79.83	56.19	110.64	79.22	80.61	60.94	112.67	70.84	75.07	102	4.624972813	0	2
1223	1	1	79	106.81	86.78	89.85	50.11	110.72	84.27	78.73	53.02	109.99	87.38	75.33	42.72	99.63	92.98	83.71	47.67	80	4.382026635	0	2
1223	1	1	80	97.66	33.34	108.71	61.4	98.25	26.65	110.61	67.13	83.51	29.34	114.07	64.19	100.01	32.34	119.71	60.1	97	4.574710979	1	3
1223	1	1	81	64.77	49.22	20.82	65.65	53.11	47.9	21.57	56.63	60.22	56.73	15	63.01	67.2	55.74	21.29	66.37	84	4.430816799	0	3
1223	1	1	82	55.28	59.16	41.43	16.78	60.31	53.74	45.99	17.69	57.48	58.8	46.13	20.11	59.47	48.43	38.59	14.68	81	4.394449155	1	4
1223	1	1	83	57.89	95.34	24.42	22.57	57.72	98.65	18.15	21.63	48.83	104.8	28.65	12.83	46.47	96.92	20.21	20.88	78	4.356708827	1	4
1223	1	1	84	50.16	33.4	72.05	93.15	43.25	31.77	61.94	83.33	55.07	39.86	70.56	83.32	56.4	24.87	62.78	86.88	80	4.382026635	0	4
1223	1	1	85	38.61	33.3	47.56	64.41	47.1	37.83	55.5	64.7	50.52	45.99	55.43	61.99	38.24	34.06	55.74	64.12	99	4.59511985	0	2
1223	1	2	1	85.97	95.31	74.93	76.42	88.86	83.11	70.96	83.07	80.18	87.99	71.99	75.96	88.85	90.29	81.01	81.97	37	3.610917913	1	3
1223	1	2	2	103.32	70.93	23.55	46.9	109.77	76.38	29.08	54.69	101.92	74.4	28.92	52.47	105.27	74.37	27.61	51.2	106	4.663439094	0	2
1223	1	2	3	27.3	78.82	57.89	49.65	15.86	74.82	54.98	43.11	23.67	73.4	54.46	47.35	25.79	78	55.45	42.39	81	4.394449155	0	4
1223	1	2	4	112.32	55.76	32.18	87.97	110.17	64.97	22.79	92.65	105.6	63.8	21.15	98.43	102.25	64.75	19.95	89.41	82	4.406719247	0	3
1223	1	2	5	39.7	22.56	82.15	33.11	39.91	18.66	95.36	36.83	37.33	10.94	85.47	24.01	37.14	25.99	81.74	27.79	80	4.382026635	0	4
1223	1	2	6	35.89	75.01	15.66	37.72	48.67	73.94	28.95	41.81	50.07	67.66	22.58	36.24	45.82	71.8	21.35	38.23	85	4.442651257	0	3
1223	1	2	7	69.64	69.84	52.41	34.25	73.61	71.05	52.9	24.81	63.87	70.19	45.95	29.64	73.73	66.95	58.92	24.99	84	4.430816799	0	2
1223	1	2	8	94.21	95.59	28.62	68.44	91.6	103.32	28.33	67.59	85.76	99.13	18.1	74.45	98.55	91.8	28.83	69.34	86	4.454347296	1	3
1223	1	2	9	54.52	68.65	106.76	107.71	56.49	63.12	97.84	104.82	56.97	65.38	110.25	105.13	57.37	68.26	109.47	98.01	84	4.430816799	0	3
1223	1	2	10	69.4	64.09	70.16	104.62	71.22	72.82	60.16	97.6	65.07	61.06	57.04	103.77	68.93	70.71	67.85	106.59	92	4.521788577	0	4
1223	1	2	11	82.71	61.68	36.77	65.32	85.04	60.68	29.87	61.81	81.21	65.46	36.18	68.55	80.77	51.97	29.33	68.04	84	4.430816799	0	2
1223	1	2	12	75.55	26.78	83.8	12.94	75.71	31.85	82.07	21.63	70.3	25.98	81.18	17.14	71.42	34.19	82.31	16.03	98	4.584967479	1	3
1223	1	2	13	63.48	76.31	77.43	26.08	66.67	84.23	82.09	17.92	72.14	84.05	84.99	25.17	67.59	84.83	87.87	23.47	84	4.430816799	0	3
1223	1	2	14	18.66	69.64	37.49	92.23	19.21	69.5	40.15	101.67	23.71	76.09	44.73	99.65	26.39	77.58	44.53	95.89	81	4.394449155	0	4
1223	1	2	15	67.06	94.59	27.15	16.2	67.71	88.96	19.06	22.46	76.24	99.45	31.35	17.44	72.44	88.28	27.88	19.89	125	4.828313737	0	3
1223	1	2	16	50.66	88.31	37.63	103.56	41.79	94.55	28.91	101.88	37.5	93.32	44.33	98.62	40.16	85.91	35.29	96.59	95	4.553876892	0	2
1223	1	2	17	64.62	33.27	97.82	69.08	63.47	34.73	96.77	71.96	56.91	34.68	99.37	64.99	70.86	28.45	105.61	70.05	84	4.430816799	0	2
1223	1	2	18	69.45	118.15	69.05	80.15	69.44	115.46	61.33	88.63	57.79	109.24	63.06	83.5	62.99	103.89	61.81	80.74	99	4.59511985	0	1
1223	1	2	19	78.25	63.79	64.73	55.27	78.17	66.11	62.64	50.12	84.51	57.4	62.6	54.66	79.31	66.13	60.73	43.91	100	4.605170186	0	2
1223	1	2	20	18.84	104.17	55.04	87.43	10.12	100.4	64.79	80.45	14.67	105.14	60.46	85.99	19.07	105.93	57.72	93.12	92	4.521788577	0	3
1223	1	2	21	40.98	22.28	46.62	22.56	34.96	22.34	55.55	17.83	36.31	20	54.05	20.46	41.21	16.83	42.36	18.61	80	4.382026635	0	3
1223	1	2	22	68.58	51.1	67.28	63	63.71	47.2	71.13	58.09	64.12	51.99	74.47	59.93	66.54	36.12	63.11	60.73	86	4.454347296	0	3
1223	1	2	23	56.81	79.53	15.67	75.89	55.95	77.37	15.79	73.15	56.56	79.54	26.13	73.59	66.91	80.74	19.05	78.46	83	4.418840608	0	3
1223	1	2	24	44.37	43.33	65.94	106.65	42.02	43.39	56.61	104.45	38.1	50.43	61.49	111.37	37.45	48.25	64.51	102.74	102	4.624972813	0	3
1223	1	2	25	20.63	81.05	77.49	97.39	34.18	69.81	77.11	91.37	24.4	67.76	78.72	92.43	23.7	72.73	78.79	94.99	108	4.682131227	1	3
1223	1	2	26	27.83	44.97	109.6	50.37	28.81	46.19	111.96	54.66	34.48	50.82	116.37	48.55	27.82	45.77	114.86	50.5	158	5.062595033	1	1
1223	1	2	27	98.29	77.03	71.14	106.4	103.62	82.98	76.68	114.91	107.93	81.1	83.1	112.57	105.8	82.36	69.01	116.89	107	4.672828835	1	1
1223	1	2	28	96.55	9.79	45.27	78.32	89.78	12.5	42.32	75.99	87.09	13.17	52.36	81.87	89.59	21.84	45.57	77.55	98	4.584967479	0	1
1223	1	2	29	66.59	32.34	29.11	29.43	69.17	34.86	35.12	33.44	62.21	40.68	20.03	26.77	64.37	43.87	26.58	30.06	200	5.298317367	0	1
1223	1	2	30	104.02	31.26	78.42	96.88	104.55	28.91	79.26	87.94	105.68	37.22	81.18	93.96	100.64	29.31	76.48	99.63	127	4.844187087	0	1
1223	1	2	31	33.24	26.54	67.32	110.17	36.7	28.16	66.48	113.76	29.19	22.31	59.69	114.97	41.51	26.21	61.79	117.57	181	5.198497031	0	1
1223	1	2	32	49.68	22.53	72.94	64.57	46.69	21.71	80.82	62.17	45.94	22.35	72.97	69.6	40.8	20.7	71.84	64.67	127	4.844187087	0	1
1223	1	2	33	36.92	83.87	75.14	99.53	42.99	90.24	78.25	89.9	37.79	86.5	81.67	104.32	38.26	82.99	66.39	99.68	119	4.779123493	0	1
1223	1	2	34	28.92	16.44	81.17	72.14	33.71	16.87	81.44	72.55	29.5	27.66	76.33	75.77	31.8	18.23	80.38	62.75	117	4.762173935	0	1
1223	1	2	35	77.22	103.28	105.38	65.57	75.76	103.16	101.36	63.06	75.87	98.42	97.05	69.15	74.6	102.52	103.56	53.85	120	4.787491743	0	1
1223	1	2	36	43.06	105.53	103.88	52.5	37.05	110.02	112.03	55.12	43.94	111.94	108.26	51.65	37.36	103.81	115.23	56.19	146	4.983606622	1	1
1223	1	2	37	54.67	18.38	34.27	73.55	43.67	13.67	30.18	81.62	36.2	27.95	24.31	70.96	49.44	17.82	27.91	74.71	134	4.8978398	0	1
1223	1	2	38	99.35	72	50.28	70.76	102.09	76.53	49.93	68.1	90.76	73.65	52.23	68.6	103.09	69.02	53.99	69.47	141	4.94875989	0	1
1223	1	2	39	100.75	17.49	71.49	55.94	102.33	13.2	68.5	51.16	98.52	19.65	81.38	48.46	110.62	26.55	75.49	54.09	122	4.804021045	0	1
1223	1	2	40	110.99	47.77	58.01	44.21	110.16	51.4	60.89	41.92	105.4	50.94	58.14	50.16	102.57	45.14	54.68	49.24	121	4.795790546	0	1
1223	1	2	41	107.88	63.6	20.16	82.36	104.27	67.89	19.57	94.45	109.48	52.77	25.62	87.53	100.93	61.09	9.79	91.01	125	4.828313737	0	1
1223	1	2	42	117.1	74.43	53.15	112.34	108.5	69.38	49.14	109.19	117.24	71.65	52.32	112.05	121.3	63.15	49.74	114.38	111	4.709530201	0	1
1223	1	2	43	99.4	24.4	66.82	19.65	98.97	18.53	76.06	11.43	92.69	21.25	73.83	21.26	90.1	18.51	63.75	11.66	117	4.762173935	0	1
1223	1	2	44	22.76	23.25	40.24	76.82	30.31	24.85	37.31	64.71	29.6	23.32	37.53	72.21	26.74	23.69	36.08	75.92	126	4.836281907	0	1
1223	1	2	45	79.6	52.26	101.47	61.82	76.83	50.63	84.09	69.25	78.67	53.7	92.26	69.91	84.79	50.54	89.72	69.44	122	4.804021045	0	1
1223	1	2	46	108.96	115.2	72.23	51.5	104.72	111.91	66.5	45.44	109.74	113.16	73	50.74	106.24	107.12	73.04	37.11	120	4.787491743	0	1
1223	1	2	47	63.7	54.25	87.55	100.06	69.22	54.37	93.22	102.23	68.92	53.43	100.58	100.92	68.61	53.64	99.51	104.91	113	4.727387819	1	1
1223	1	2	48	92.66	60.94	90.51	102.44	86.8	64.33	86.22	100.57	80.84	58.08	86.37	99.93	87.15	63.45	92.38	103.35	111	4.709530201	0	1
1223	1	2	49	35.88	82.11	29.9	82.77	42.4	84.63	40.42	81.88	45.83	78.46	31.92	78.94	42.07	78.91	34.36	85.85	143	4.96284463	1	1
1223	1	2	50	36.74	30.81	104.92	37.85	27.56	35.59	114.43	41.45	32.05	24.66	103.71	34.27	30.7	22.4	112.32	42.25	136	4.912654886	0	1
1223	1	2	51	59.21	22.27	104.84	95.53	47.62	20.97	100.14	96.91	58.76	21.45	88.81	85.8	56.67	12.18	98.95	97.2	124	4.820281566	0	1
1223	1	2	52	110.01	104.83	93.73	108.17	91.94	98.85	95.53	111.63	108.43	99.19	89.56	110.42	102.11	103.38	87.49	113.62	110	4.700480366	0	1
1223	1	2	53	75.75	35.87	40.1	21.09	81.03	37.63	44.24	23.2	83.99	39.79	43.26	20.5	74.81	43.93	41.39	21.11	110	4.700480366	1	1
1223	1	2	54	77.22	82.73	103.64	86	78.81	76.93	110.35	86.84	70.99	77.63	106.86	87.25	80.48	85.49	108.99	89.43	120	4.787491743	0	1
1223	1	2	55	26.47	28.7	44.87	89.41	29.73	23.55	48.01	93.84	34.76	25.53	46.68	89.24	19.85	19.36	53.24	86.9	94	4.543294782	0	1
1223	1	2	56	19.08	113.91	39.82	106.13	21	112.37	46.16	115	26.66	115.64	47.03	105.8	20.9	117.49	46.34	103.85	97	4.574710979	1	1
1223	1	2	57	19.28	41.28	47.75	97.63	21.76	42.35	50.2	99.08	31.22	45.42	49.95	95.43	26.07	38.34	49.48	101.08	91	4.510859507	1	1
1223	1	2	58	38.21	47.46	11.83	15.55	45.27	47.39	16.68	16.21	38.33	48.56	19.89	19.29	44.38	47.86	17.49	13.24	130	4.867534451	1	1
1223	1	2	59	61.03	98.78	28.81	110.07	66.1	102.34	32.99	106.37	58.46	100.91	21.37	109.62	58.69	95.42	38.54	117.35	83	4.418840608	0	1
1223	1	2	60	5.18	82.16	69.71	23.42	22.3	83.9	62.05	22.78	24.82	81.42	63.7	23.16	17.84	84.75	68.84	26.15	80	4.382026635	1	1
1223	1	2	61	37.51	61.07	109.52	58.25	32.64	66.53	111.99	60.36	38.54	58.1	108.67	49.59	33.87	59.86	112.3	56.61	84	4.430816799	0	1
1223	1	2	62	58.5	26.47	33.9	71.11	58.74	33.47	40.85	69.17	60.88	38.93	35.2	65	62.18	26	33.23	63.31	87	4.465908119	0	1
